Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Indonesia,IDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,52.67898941,53.25537109,50.83541107,49.06739044,48.49562073,52.99374008,55.81351089,,,65.84779358,70.42507172,75.7427597,85.58083344,95.25543213,97.41674042,97.29324341,97.08490753,97.41420746,94.39588165,90.74120331,89.08670044,92.70739746,95.4393692,95.24152374,94.86972809,95.40971375,,,,95.38349152,97.33820343,99.54205322,98.65484619,98.99201202,97.55371857,100.2713623,99.19603729,100.1991272,102.3119965,102.3593063,109.1226196,107.1662064,109.713562,109.528511,107.9646988,106.1960068,104.9741211,104.6112595,103.1429367,103.3815994,102.9858017
IDA only,IDX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,37.43748093,37.65879059,38.00680923,38.72364044,38.80963135,39.51485062,39.24505997,38.4023819,39.70264053,40.28615952,41.0425415,42.30809021,43.38241959,44.11307907,46.31401825,44.99594879,45.61581039,45.73247147,45.57302094,45.39638901,46.28892899,47.1548996,47.01712036,47.77437973,47.48104858,47.86740112,48.54270935,48.56726074,48.73920822,49.93957901,50.75645065,52.43215942,54.25453186,55.74198914,57.0082016,59.62997055,61.07228851,62.06314087,63.78900146,67.26519012,67.89473724,67.92508698,68.1601181,67.20613098,67.37267303,67.50801849,68.10272217,68.76171112,69.53135681,69.65148163,70.26069641,70.88963318,
Isle of Man,IMN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.94407654,102.3253784,103.3635635,104.7500229,,,97.66880798,96.44924164,96.64121246,94.71307373,94.96613312,94.87361908,95.52036285,94.95694733,,,,,,,,,,,,,,,98.9764328,98.34578705,
"Iran, Islamic Rep.",IRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,49.23028183,,,,,,,,,,,,,79.9131012,83.40341949,84.69660187,83.98061371,85.1828537,85.8167572,87.79485321,91.59635925,95.27626801,97.55480957,96.06948853,99.63204956,,98.11036682,,,95.54469299,97.64901733,94.52806091,91.3379364,102.3215027,111.3257294,105.5321274,103.7188797,106.786438,108.3475266,107.3032303,105.7386398,102.7797089,,,100.0703201,98.34705353,96.64743805,,97.08075714,98.0490036,,
Iraq,IRQ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,44.78107834,44.72412872,44.72068024,38.80635834,46.55701065,48.06568909,62.37796021,65.1809082,,74.51376343,,,55.77938843,,63.23696899,62.72714996,57.10636139,60.45772171,59.36877823,,,,61.25767899,,,,,,56.22589874,54.49094009,,,,71.86818695,,,63.18383026,,,,,,,,,,,,,,,
Iceland,ISL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.80519104,99.40135193,99.71021271,99.36929321,99.21875,99.31263733,98.64383698,99.54585266,98.80648041,99.05474091,98.91525269,98.69583893,99.10262299,99.21186829,98.95585632,99.22444916,98.69110107,99.09667969,99.52706909,98.93569183,99.11504364,99.38864899,98.39193726,98.53270721,
Israel,ISR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.48371887,96.67865753,97.95767975,94.50772858,94.59104156,95.58171844,93.27352905,98.9171524,95.95388031,95.78897095,98.46147919,95.64855957,95.25626373,98.78568268,94.90853882,98.91864777,95.03613281,94.45567322,98.48213196,94.7109375,
Italy,ITA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,93.66412354,99.7073822,100.6037216,100.3869705,104.6226425,102.7527237,103.1896515,102.4787674,102.2238693,103.4930878,101.413559,100.3479614,100.1891327,100.0111237,99.90830994,100.3076096,100.7307587,101.2266464,101.051857,104.1762772,101.9019394,102.5272064,,103.5223999,102.5893784,103.1053009,101.6548386,,101.4208908,101.47715,101.707901,100.0167694,100.5898285,102.7253189,102.5154495,102.2215576,103.0031815,105.5194092,101.7320633,101.4817276,100.9338074,99.07541656,99.56472778,99.31764984,98.94875336,98.48940277,99.56876373,98.83190918,98.36759186,98.71849823,98.23879242,
Jamaica,JAM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,86.05670929,85.40895844,,88.54379272,85.7110672,86.96774292,,,90.36158752,87.75824738,88.89568329,91.01950836,93.15651703,92.56416321,91.87506104,89.16629791,,85.60185242,,,,,,,80.68408966,76.39174652,85.27870941,,81.77246094,,,82.81507111,,81.53942871,88.06794739,87.78247833,104.02108,99.18353271,94.07141876,90.40287781,87.9267807,89.74973297,85.40872192,89.74461365,79.77024078,,
Jordan,JOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,64.66468811,70.02684784,81.16191101,90.2544632,92.32759094,93.9305191,97.78961182,98.65541077,100.7375793,100.6334229,100.6691666,96.85372925,100.4235764,100.9087982,,87.93788147,88.47624207,88.06738281,90.24978638,94.01062775,96.39718628,97.44743347,102.3869934,,97.49298859,,,92.80200958,93.76991272,,90.06656647,90.54749298,89.08376312,90.09898376,86.84200287,82.92043304,83.66578674,,,80.81597137,,88.15605164,83.90406799,,,,,,,,
Japan,JPN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,103.6728668,100.8324432,99.70622253,98.74880219,97.64150238,95.75301361,96.5579071,121.196022,83.37608337,101.6229477,102.8072662,100.1166534,99.92369843,100.5073624,99.5205307,102.7214279,105.4172592,104.0390015,103.6094131,104.3182297,105.5702515,105.7319183,,105.8501892,,,,107.7972183,104.8595276,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.08377075,96.29374695,,95.07795715,92.62473297,,93.84812927,95.64447021,96.65136719,97.79147339,103.6233826,103.5891266,100.9977112,100.0985413,102.6469803,100.0922394,101.1486816,107.4547119,102.2016068,101.6266785,102.4906006,100.4636154,99.31481171,99.60958862,101.4192276,98.42286682,100.8775177,97.00196838,103.1602859
Kenya,KEN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,46.73751068,48.69944,51.60688019,52.64297104,,56.57715988,58.27799988,61.92702866,63.23783112,83.1708374,80.66890717,79.94248962,,,,,,,,,,,,,,,,,,,,,,,86.11293793,87.9280014,,,,,,,,,99.5689621,102.0845795,102.7265778,,,,,,
Kyrgyz Republic,KGZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.49002838,95.84266663,,,90.78328705,89.36122131,88.97268677,89.12124634,86.67471313,91.57032013,96.97852325,96.56388092,94.64012146,95.49593353,97.85894775,96.75571442,96.53408051,95.62020111,97.46369934,99.49057007,103.9723434,99.47943878,97.37004089,98.94506836,102.3484879,100.9220963,96.32002258,94.39239502
Cambodia,KHM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.88532066,33.99459076,43.10781097,,53.8356514,62.42013168,69.4156723,82.80174255,94.01184845,97.86267853,99.09105682,96.70278931,99.24437714,89.7768631,89.66569519,93.73038483,94.20483398,93.98571777,89.68560791,86.2804184,85.60199738,85.03350067,87.61894226,94.90927887,94.65776062,90.70025635
Kiribati,KIR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,69.49051666,75.83187103,63.99766159,75.47618866,120.6388168,114.3778229,121.6835022,119.0209808,117.3665466,118.7188568,107.6277084,108.6101685,113.5504913,103.0169678,113.2684097,105.2455368,103.1093826,104.5112762,105.9128571,116.927742,117.8484116,,102.4456482,95.17642212,111.9613037,105.8566437,110.4130783,111.5433884,112.9991531,109.6153793,116.8985291,104.8635788,,,,,,102.6919708,,101.1774979,,,,94.98194885,,
St. Kitts and Nevis,KNA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.6971664,,,,,,,,101.1615601,100.8438797,107.2746964,98.64713287,110.9283218,110.7748184,,102.1065674,95.19111633,106.6666718,102.7677536,108.1927719,111.4609604,114.5161285,108.9887619,118.1415863,110.6481476,,,,,130.5810394,
"Korea, Rep.",KOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,91.88204193,91.5075531,100.4210968,98.98097229,97.81832123,106.8647385,102.0605774,99.90490723,103.7685165,96.74317169,97.4120636,96.14066315,96.52675629,103.4881668,104.0264816,102.8050995,105.7202835,102.4260025,94.92308044,98.52076721,90.07823944,97.36891937,97.06472778,104.2444611,108.7426682,,100.9071198,98.54985809,100.6588821,100.2867126,99.56268311,94.61557007,99.93813324,100.1686935,98.89724731,99.0125885,100.2191925,99.88057709,101.5701981,101.4542923,97.61987305,102.0716019,104.4049683,98.22702026,100.5217438,103.8022079,97.8568573,96.76255035,99.90557861,101.2015686,98.47619629,
Kuwait,KWT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,51.65702057,48.60393143,46.63134003,44.24831009,51.96538162,72.55805206,60.67047119,65.99356079,66.68814087,71.97106171,81.26495361,82.09329224,84.7924881,83.83959198,79.28520203,76.41957092,71.8229599,,,,,63.79261017,,83.11280823,72.21173096,89.689888,84.68226624,,90.23377228,94.21727753,86.71740723,95.6789093,101.9582977,103.622757,114.2413177,,107.5458679,,,101.1713028,100.3821793,96.19937134,95.09866333,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,66.11447144,68.34898376,61.80014038,63.70936966,65.32766724,66.00409698,66.47377014,68.92327118,70.06903076,72.04720306,73.73069,74.69544983,75.96392822,77.69976807,79.67794037,79.50357819,81.38861084,82.33715057,82.79679108,83.5003891,84.35610962,85.23419189,87.17073822,87.26390839,86.73700714,87.47366333,88.07843018,88.95584869,89.99018097,90.45362091,90.8309021,90.60743713,91.5840683,91.99947357,92.61348724,93.17343903,93.99951172,94.883461,94.98990631,95.41950989,95.94516754,95.93112183,96.87336731,96.91680908,97.44149017,95.98882294,95.59898376,94.80058289,93.81005096,93.5368576,93.89633942,94.49365997,94.5528183
Lao PDR,LAO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.34215927,,42.8611908,,39.67010117,42.39017868,47.11632919,,54.98038864,57.98540878,62.56151962,68.2543869,67.02333069,67.05354309,67.66983795,67.89408875,69.12255096,72.98809052,76.97559357,79.48916626,81.09822083,82.18032074,84.5375824,89.35810852,92.96148682,98.38397217,100.3433304,101.0727005,99.60434723,100.8218918,98.24398041,93.52037811,90.97106934,90.18082428,89.05270386
Lebanon,LBN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.48326874,69.03742218,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,27.85893059,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.75009155,,58.6805687,58.57851028,,63.91397858,,,58.09024811,,60.80176926,57.24401093,,,,,
Libya,LBY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,44.42341995,78.26103973,66.84789276,76.83010864,89.98506165,81.86023712,85.62072754,87.39163208,87.12957764,84.84445953,90.94168854,,104.3587265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,112.0852432,106.0661163,,,,,,108.2362518,100.3510666,,105.1059189,,,,,,,,,108.3942719,107.9729309,107.170372,102.2321396,108.3035736,107.5979691,98.37072754,98.94400024,94.33836365,95.93686676,95.59918976,93.201828,98.10690308,,93.60217285,89.64827728,91.50595093,92.8542099,89.76026154,,103.2181702
Latin America & Caribbean,LCN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,66.7592392,69.05003357,63.47026062,65.4163208,66.83879852,67.52780151,68.02041626,70.13144684,71.14472961,72.93966675,74.6011734,75.59629059,76.91275024,78.48474884,80.19342804,80.05400848,81.73326111,82.60012054,83.01244354,83.69361877,84.48336792,85.39082336,87.30104828,87.35460663,86.82588196,87.44822693,87.96988678,88.78614044,89.74978638,90.20068359,90.6361618,90.46678925,91.65660858,91.89806366,92.48407745,93.09284973,94.03183746,94.97862244,94.97609711,95.3559494,95.70896149,95.78707886,96.77153778,96.80725098,97.34223175,95.95921326,95.44515228,94.51483154,93.74825287,93.59338379,94.06047821,94.80435181,94.97115326
Least developed countries: UN classification,LDC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,34.15507889,34.37144089,35.39200974,35.65328979,36.35216141,36.88254166,35.17679977,35.96582031,36.56248093,37.12234879,38.07091141,39.27904129,40.11978149,42.44364166,40.9724617,41.47378159,41.49481964,41.30770111,41.08337021,42.11455917,42.86872101,42.63542938,43.68336868,43.26451111,43.7818985,44.62462997,44.86558151,44.94290161,46.03007889,46.91754913,48.71139145,50.56333923,52.19519043,53.70465851,56.32057953,57.90858078,59.05456161,60.88393021,64.59750366,65.05078125,65.16723633,65.44174194,65.45110321,65.68295288,65.56545258,66.23967743,66.86508179,67.66661835,67.72673798,68.34963989,69.06009674,
Low income,LIC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,37.01422882,36.45344162,37.06584167,37.71871185,38.1993103,38.97452927,39.77933121,40.98931885,41.59552002,41.93115997,42.25648117,43.30789948,43.75484848,43.0627594,43.50883102,43.1689415,43.41744995,42.52198029,41.65031815,41.46997833,42.06806946,42.33095932,41.98019028,42.35905075,41.20819855,41.19607162,41.81332016,41.53715897,41.29277039,41.44972992,42.50191879,44.64469147,46.45413971,48.66830826,49.84103012,52.70787048,54.09276962,55.30195999,57.86439896,61.06871033,61.71472931,61.38862991,61.78432083,60.6403389,61.37786102,61.70727921,62.9876709,63.70346832,64.84126282,65.397789,66.10334015,67.00617981,66.71050262
Liechtenstein,LIE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8041229,98.60140228,111.4503784,88.30021667,113.1067963,95.73033905,107.9691467,106.930687,101.243782,106.2015533,,102.5862122,92.69521332,102.8423767,91.62303925,108.1794205,97.81420898,89.88234711,106.7796631,
Sri Lanka,LKA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,64.51878357,,80.84889221,,73.12838745,71.03887177,42.78329086,59.00577927,74.67745209,78.04161072,84.97096252,92.93222046,87.00685883,85.85221863,89.61096954,91.90142059,92.60394287,92.19393921,,94.30845642,93.74675751,96.79976654,96.17938232,,,,,,98.88716888,,,103.639061,107.3638,101.2213898,,97.37785339,97.39864349,95.59242249,91.68551636,91.43412018,97.04297638,97.20528412,94.71099854,95.99555969,95.30307007,95.02137756,96.02176666,97.05101776,,95.86188507,96.58115387,98.55698395,
Lower middle income,LMC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,50.11759186,50.11532974,50.15159988,51.10622025,51.56003952,52.67222977,53.48762894,53.91741943,54.88489914,55.53158951,56.91876984,58.43598938,59.71284866,60.98268127,62.65967178,63.46149063,64.21774292,65.14849091,66.31507874,66.93875122,68.00206757,68.85471344,69.33705902,70.16394806,70.7546463,71.64653778,71.48399353,71.19946289,71.01438141,71.08746338,72.60350037,73.792099,74.89485168,76.72215271,78.51258087,80.54618073,81.8862915,82.79956055,83.80130768,84.89785004,84.52639771,83.68543243,84.66432953,85.23126221,86.26338959,86.57832336,86.5045929,86.43611145,86.47345734,85.67527008,86.54064178,87.11044312,93.14074707
Low & middle income,LMY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,70.60787201,68.39340973,67.3237381,67.16802216,72.23654938,75.14447784,74.13025665,74.65957642,74.84210968,74.81066895,77.16921997,77.80825043,78.70794678,78.85079956,79.69554138,80.05684662,80.05194855,79.4085083,79.68650818,79.12425232,78.5408783,77.76670837,76.80745697,77.06163788,76.4691391,78.3478775,77.53453827,77.67909241,77.78397369,77.83695221,78.42118073,79.19709015,80.04676056,80.53703308,81.41893768,82.6681366,83.2609024,84.56176758,86.61781311,87.56279755,87.25359344,86.31437683,86.33740997,86.53262329,86.24514771,85.85758209,86.56880951,86.36756897,86.51979828,86.17446899,86.30265045,87.16644287,90.24427032
Lesotho,LSO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,31.81270981,34.92433929,38.44385147,47.38925171,50.2121582,47.09159088,43.90628052,44.52848053,45.79050064,45.60874176,46.74951172,47.22629929,48.43463135,48.61886978,48.46109009,48.26129913,50.7938385,52.6529808,52.69129181,54.82947922,55.62857819,58.08372879,58.17237854,60.57564926,64.21524048,61.48762894,60.41577911,60.70803833,59.83333969,57.89384079,60.23408127,62.32423019,65.40138245,68.29070282,64.44583893,83.86190796,80.67640686,78.18305969,77.6428299,79.7661972,80.03883362,79.90428925,81.11701202,80.49217224,79.34462738,81.15354156,,,,,,
Late-demographic dividend,LTE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8802795,100.5227737,98.52406311,95.38159943,92.10057068,91.34481049,88.59706879,93.95159912,91.62368011,92.39476776,92.59496307,92.79142761,93.20600128,93.57185364,93.3516922,93.33361816,93.49889374,93.51869965,93.76290894,96.03948975,100.9573898,101.2573624,100.8658371,99.06316376,96.39813232,96.79202271,93.41348267,91.96060181,93.40686035,95.2070694,95.88379669,95.91145325,94.02020264,95.59590912,95.69113922
Lithuania,LTU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.34764862,93.00309753,94.05059052,,97.57125854,101.9031906,102.7206268,102.5675278,101.3667679,103.2576599,102.043541,102.3819885,104.2147064,98.42682648,99.07627106,99.36398315,99.0966568,101.1034927,101.3880005,100.7501678,100.7350235,101.8899765,102.0011597,104.2855988,104.2602692,103.6344833,103.0906296,
Luxembourg,LUX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,83.22399139,81.67375183,84.24253845,84.29673767,83.96672058,,,,80.66413879,,,,,,,,,,,,,,,,,,,,,,,,,,,87.86225891,83.33067322,83.7227478,83.87625122,81.59065247,80.56880188,79.01135254,78.40264893,76.69661713,77.86260223,77.30518341,76.81288147,
Latvia,LVA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.41725922,73.45713806,85.6466217,,100.1745987,99.4299469,100.4669876,99.56717682,101.0083084,104.9569626,102.0033493,102.6938782,101.6649628,102.3786163,101.090271,102.1927567,99.76600647,98.53286743,99.41632843,100.3578415,100.0109482,98.06009674,99.31181335,98.3991394,98.30753326,98.32875824,98.07154083,
"Macao SAR, China",MAC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5514526,,99.91500092,94.48516083,,,,,,93.18720245,97.09464264,104.1976929,105.239418,102.1819229,105.5143509,95.62606812,98.97133636,98.08055115,101.6187973,103.6986618,104.2209778,108.5317917,110.2249985,100.3333282,97.73683929,89.43589783,95.76316071,89.59999847,82.75,85.18182373,91.72222137,89.17240906,83.96824646
St. Martin (French part),MAF,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,28.06800079,27.7302494,28.7399292,29.42560959,31.49751091,34.12905884,36.22539902,39.19837952,41.83687973,44.03313065,45.13330078,46.91482162,47.53271866,48.22192001,56.08504868,54.43035889,53.60406876,50.08327866,43.13026047,49.57696152,46.1722908,45.08948898,45.47018051,45.58256149,47.58171844,49.46873093,51.35374832,53.45870972,55.43579102,58.69985962,60.35036087,62.07384872,66.00888062,74.04260254,79.81990814,84.03720093,83.80744171,81.38783264,79.15048981,82.45638275,87.24713135,95.47934723,93.84625244,95.41838837,95.71690369,94.26103973,91.4058609,91.3554306,94.31922913,96.91558075,100.3005981,101.0282288
Monaco,MCO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.122139,116.7300415,,,,,,,,,,,,,,,,,,,,,,,,123.8095169,,,,,,
Moldova,MDA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.78652954,97.26114655,97.14170074,95.38089752,96.22393799,99.48995209,98.03025818,92.91346741,91.37654877,92.81584167,91.97969818,91.09963226,89.63884735,93.03943634,109.1397781,107.1163406,106.5768204,107.2375107,101.8001785,102.4273834,104.1094666,106.3999023,107.6330185
Madagascar,MDG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,25.3411808,27.91835976,27.67848969,,30.38129044,,,,,,,,,,,,,35.62163162,33.88830185,33.782341,32.74464035,30.33974075,31.26820946,28.66230965,28.37800026,28.80746078,,29.16790009,32.17013168,35.07632065,34.34605026,34.38739014,38.03414917,43.54298019,55.17699814,54.07469177,58.38185883,64.90762329,72.18083191,69.23423767,70.13771057,68.48851776,67.53787231,67.47068787,67.60498047,66.04512787,64.99119568,63.12284851,60.7599411,59.16339874,63.17198944,59.32897186
Maldives,MDV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.4860001,,,,,,,,132.2995758,123.4112396,,105.179657,109.3220291,104.8904877,101.2615814,93.0855484,89.14185333,94.6606369,94.82476807,97.05724335,92.91558075,91.47878265,91.75241852,,,
Middle East & North Africa,MEA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,48.91632843,48.85947037,48.97893143,50.48751831,51.70648956,55.06615829,57.15716171,59.61772919,59.32138824,55.84091949,59.39529037,62.93964005,63.82318115,65.16266632,67.51014709,71.8529892,71.2568512,70.95459747,72.01876831,72.65245819,74.45069885,75.5315094,77.07613373,77.93013,78.18562317,79.84047699,80.4539032,80.77458191,81.32933807,81.9496994,81.6652298,83.0230484,82.86947632,83.40997314,86.88362885,89.12832642,86.19181824,87.3217926,89.27220917,87.79575348,88.49578094,88.67823029,89.32256317,86.45980072,86.150383,85.65492249,85.01432037,84.64700317,85.41068268,85.94300842,87.30486298,87.51074982,87.34497833
Mexico,MEX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,67.83161926,69.59139252,74.71853638,74.76670074,79.42086029,82.8300705,86.05583191,88.53157806,90.23290253,94.93071747,94.8052063,96.50469971,95.21765137,93.11779785,92.98061371,91.79570007,91.07407379,92.1088562,92.38137817,93.87738037,97.30711365,98.47167206,97.98262787,,97.61762238,96.74742889,97.52152252,98.71173859,98.25662994,99.76130676,100.4933014,100.9361877,101.7773132,101.2164078,99.74809265,100.0508118,100.1869736,106.4912872,110.180542,111.5398865,105.9928436,104.702179,104.3248596,102.3691177,102.4726563,102.5977173,102.8201981,
Marshall Islands,MHL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.02606201,,,101.5292587,84.91468048,,83.8421402,87.70738983,91.877388,92.47888947,91.72360992,,89.35388947,,,,,98.40567017,,,117.9664383,113.4912491,109.6999969,94.9475708
Middle income,MIC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,73.08291626,70.89298248,69.74443817,69.5817337,74.69846344,77.60444641,76.5943985,77.12449646,77.3164978,77.33226776,79.75981903,80.38448334,81.30937195,81.54357147,82.45303345,82.90963745,82.94966888,82.42485809,82.87132263,82.36981201,81.70313263,80.82035828,79.80750275,80.0557785,79.50718689,81.66571045,80.74150085,80.96762085,81.14306641,81.23890686,81.9260025,82.62512207,83.41107941,84.00402069,85.01988983,86.19554901,86.81095123,88.2508316,90.36446381,91.10182953,90.75263214,89.80579376,89.83766937,90.34031677,89.99484253,89.58365631,90.2798233,90.00882721,90.05770874,89.62361908,89.70503235,90.59931183,94.30654144
North Macedonia,MKD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.20269775,92.13951874,91.32701874,93.5982666,94.72544861,98.318367,99.56902313,98.25982666,97.56835938,96.98412323,96.0003891,93.14038849,91.9715271,88.88889313,88.04936981,88.48014069,88.03859711,,,,82.77494049,83.62599945,94.25715637,,93.08596039,93.02057648,90.10735321,89.24143982,90.88168335,
Mali,MLI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,9.997119904,9.034290314,9.337070465,10.08679962,,11.30163956,13.45164967,12.47749996,13.13296986,11.65657997,11.24608994,,11.35842991,10.85688019,10.30963993,9.463700294,9.290869713,8.873189926,,,,,,,,,,,,28.66283989,32.54936981,33.63045883,36.93215942,38.46495819,40.27241898,45.56628036,48.34645844,51.5832901,53.24982834,56.09992981,56.50693893,52.1180191,51.86611176,50.77125931,48.50984955,48.57241821,46.93080139,,,,,
