Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Heavily indebted poor countries (HIPC),HPC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.64428997,0.644919991,0.652530015,0.657069981,0.664969981,0.666180015,0.669860005,0.678179979,0.689949989,0.693319976,0.704209983,0.711969972,0.737900019,0.742550015,0.749580026,0.744790018,0.752269983,0.766250014,0.75977999,0.765179992,0.768809974,0.776009977,0.77947998,0.78065002,0.777629972,0.773360014,0.768779993,0.774240017,0.774940014,0.79124999,0.79895997,0.803359985,0.805710018,0.816049993,0.81171,0.832790017,0.843119979,0.848999977,0.858210027,0.868770003,0.877579987,0.88657999,0.89289999,0.899810016,0.90249002,0.912109971,0.914550006,0.916339993,0.916400015,0.919149995,0.923500001,,
Croatia,HRV,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03076005,1.02493,1.024539948,1.022410035,1.015619993,1.011219978,1.010329962,1.010849953,1.009230018,1.009389997,1.008759975,,1.022320032,1.022469997,1.024230003,1.025889993,1.02670002,1.049399972,1.026790023,1.026749969,1.024039984,1.023249984,1.031939983,1.032019973,1.032989979,1.032649994,1.038720012,1.039139986,,
Haiti,HTI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.919669986,0.933520019,0.95589,0.949000001,0.958119988,0.963429987,0.970369995,0.973119974,0.978890002,0.980579972,0.986039996,0.997349977,0.997479975,0.997460008,0.999719977,1.002239943,1.005220056,1.007459998,1.009469986,1.003379941,1.00206995,1.001670003,,1.018370032,1.019989967,1.018390059,1.015179992,1.009140015,1.003329992,0.998870015,0.99879998,0.998769999,0.995679975,0.98834002,0.986620009,0.987890005,0.990750015,0.986060023,0.990019977,0.988900006,0.985989988,0.986209989,1.00150001,1.001860023,1.00296998,0.993550003,0.999050021,0.994589984,0.99338001,0.989939988,,
IBRD only,IBD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.777689993,0.776359975,0.774609983,0.773360014,0.774129987,0.805079997,0.819880009,0.821879983,0.822340012,0.826250017,0.824129999,0.81953001,0.814960003,0.821590006,0.820309997,0.821139991,0.838199973,0.847249985,0.852919996,0.856260002,0.86273998,0.871150017,0.878589988,0.885150015,0.894789994,0.900479972,0.90474999,0.912670016,0.920780003,0.928330004,0.931219995,0.935039997,0.940339983,0.963750005,0.96766001,0.970040023,0.974009991,0.978929996,0.987240016,0.996259987,0.992839992,0.99484998,0.99763,1.020509958,1.022580028,1.02165997,1.031780005,1.027439952,1.008000016,1.00849998,1.004080057,,
IDA & IBRD total,IBT,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.751810014,0.751429975,0.751829982,0.751470029,0.752439976,0.779579997,0.793070018,0.79689002,0.799589992,0.803430021,0.802479982,0.800289989,0.798290014,0.800660014,0.800819993,0.802739978,0.820070028,0.828149974,0.832930028,0.837549984,0.842400014,0.850690007,0.857739985,0.863690019,0.872359991,0.877740026,0.882499993,0.889859974,0.89696002,0.904799998,0.908190012,0.911979973,0.915419996,0.93542999,0.936850011,0.94234997,0.94698,0.95194,0.959980011,0.967920005,0.967270017,0.970120013,0.974259973,0.990509987,0.992699981,0.993640006,0.999930024,0.998300016,0.985130012,0.986320019,0.983709991,,
IDA total,IDA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.602199972,0.605589986,0.620440006,0.625310004,0.628279984,0.634000003,0.640139997,0.654020011,0.672010005,0.678770006,0.688730001,0.702740014,0.716960013,0.701610029,0.710169971,0.718729973,0.734920025,0.740490019,0.743600011,0.755439997,0.754239976,0.765209973,0.772740006,0.777610004,0.783779979,0.789030015,0.796220005,0.80418998,0.809610009,0.820959985,0.829180002,0.835979998,0.836839974,0.849319994,0.844739974,0.863210022,0.873000026,0.880659997,0.890690029,0.898630023,0.907270014,0.91426003,0.923340023,0.924679995,0.928550005,0.935079992,0.933480024,0.939119995,0.941120028,0.944500029,0.946439981,,
IDA blend,IDB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.593580008,0.605040014,0.619459987,0.637279987,0.646260023,0.652629972,0.657989979,0.672060013,0.711049974,0.723290026,0.728879988,0.738279998,0.740190029,0.714370012,0.703450024,0.731100023,0.75740999,0.760129988,0.745589972,0.765900016,0.75037998,0.760230005,0.768050015,0.771070004,0.77877003,0.78678,0.798590004,0.80351001,0.803600013,0.805760026,0.810270011,0.817569971,0.808459997,0.830229998,0.830969989,0.845830023,0.85631001,0.865440011,0.875270009,0.888220012,0.88944,0.894119978,0.913789988,0.913619995,0.916899979,0.915780008,0.907649994,0.917469978,0.924539983,0.930109978,0.926079988,,
Indonesia,IDN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.806020021,0.800249994,0.799269974,0.786870003,0.77275002,0.81694001,0.837040007,0.837080002,0.839699984,,,0.839999974,0.858730018,0.897849977,0.900730014,,,,0.90842998,0.922969997,0.930589974,0.938650012,0.945789993,0.928030014,0.934509993,0.931890011,0.931630015,,,0.964850008,0.970269978,0.978320003,0.980740011,0.982840002,0.986850023,0.975489974,0.982860029,0.978890002,0.98417002,0.982670009,1.020810008,1.022259951,1.008219957,0.984489977,0.982280016,0.985639989,0.995899975,0.993650019,0.993399978,,,,
IDA only,IDX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.606159985,0.605960011,0.621020019,0.619889975,0.61984998,0.625320017,0.631929994,0.645510018,0.653360009,0.656570017,0.668290019,0.683939993,0.704240024,0.694850028,0.715449989,0.712069988,0.722530007,0.729770005,0.743300021,0.750280023,0.757539988,0.769029975,0.77651,0.782509983,0.787549973,0.790870011,0.795239985,0.804780006,0.813059986,0.829469979,0.83969003,0.845920026,0.851220012,0.858810008,0.851639986,0.871810019,0.880919993,0.887589991,0.897170007,0.902800024,0.914929986,0.922950029,0.927110016,0.929480016,0.933279991,0.943359971,0.944790006,0.948430002,0.948199987,0.950510025,0.955039978,,
Isle of Man,IMN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.578909993,0.582499981,0.592090011,,0.599870026,0.603519976,0.607659996,0.600009978,,0.610979974,0.618969977,0.61589998,0.640160024,0.627759993,,0.657949984,0.668169975,0.677860022,0.67543,,,,0.740249991,0.753220022,0.754369974,0.762629986,0.775860012,,0.79697001,0.802240014,0.809880018,0.830370009,0.915700018,,,,0.942560017,0.967050016,0.989970028,0.989049971,0.998529971,1.003399968,1.035693049,1.032517552,1.03027153,1.030451775,1.084020019,1.015334487,1.019774318,1.007327437,0.99164027,
Not classified,INX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,1.026049972,1.021190047,1.031419992,1.03215003,1.039440036,1.037209988,1.039499998,1.044999957,1.04697001,1.053969979,1.052250028,1.051859975,1.047549963,1.04539001,1.045120001,1.047440052,1.045719981,1.043550014,1.044989944,1.048390031,1.046190023,1.041939974,1.019749999,1.023339987,1.029639959,1.038130045,1.042379975,1.023130059,1.022169948,1.027959943,1.03173995,1.035809994,1.030820012,1.027340055,1.033529997,1.027320027,1.020990014,1.022869945,1.025949955,1.023630023,1.013970017,1.010529995,,1.007410049,1.008460045,1.006909966,0.991919994,1.06024003,1.040079951,1.041730046,,
"Iran, Islamic Rep.",IRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.570159972,0.575399995,0.582029998,0.582790017,0.604279995,0.62620002,0.641939998,,,,,,,,0.772069991,,,0.789330006,,0.818189979,0.840560019,0.851260006,0.865239978,0.87579,0.887629986,,0.912609994,,0.925949991,0.933470011,0.936890006,0.943650007,0.945330024,0.960309982,0.96529001,0.968400002,0.988070011,0.96559,0.956409991,0.954450011,0.954029977,0.951820016,0.976800025,0.995530009,1.005290031,1.018829942,1.01710999,,,1.030329943,,
Iraq,IRQ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.426259995,0.423999995,0.434109986,0.449010015,0.48300001,0.502399981,0.548500001,0.580389977,0.696799994,0.737240016,0.775340021,0.789229989,0.793259978,0.778900027,0.764540017,0.759010017,0.767960012,0.790589988,0.77372998,,,,0.786530018,,,0.788800001,,,0.778410017,0.771420002,,,0.812219977,0.790799975,,,0.813799977,,,,,,,,,,,,,,,
Iceland,ISL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.918340027,,,,0.927240014,0.923269987,0.945590019,,,,,,0.960889995,0.956770003,,0.961880028,,0.97627002,0.975849986,,,,0.990580022,0.990270019,0.984860003,0.989639997,,1.006850004,1.017860055,1.02583003,1.024009943,1.022959948,1.02354002,1.001710057,0.99594003,1.00691998,1.029129982,1.018939972,1.017470002,1.011590004,1.004649997,0.997690022,1.018319964,1.014430046,1.003890038,1.001019955,0.995549977,0.994610012,0.987950027,0.985019982,,
Israel,ISR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,1.038720012,1.036739945,1.04242003,1.047410011,1.043969989,1.039569974,1.046190023,1.050109982,,,1.038249969,1.047279954,1.049059987,1.049389958,1.044129968,1.050869942,1.040249944,1.044749975,1.040420055,1.025480032,1.02699995,1.01880002,,,,,0.990620017,0.995169997,0.995660007,0.991530001,0.987760007,0.999059975,0.999939978,1.002599955,1.006500006,1.011520028,1.012910008,1.013579965,1.012019992,1.012030005,1.01078999,1.009279966,1.008249998,1.012959957,1.012770057,1.012850046,1.014299989,1.013280034,,
Italy,ITA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.914600015,0.918560028,0.924030006,0.929910004,0.936779976,0.941009998,0.945729971,0.954519987,0.961839974,0.971289992,0.978799999,0.985949993,0.987919986,0.989979982,0.99138999,0.991919994,0.990970016,0.992519975,0.993120015,1.003309965,0.997439981,0.998409986,1.009119987,1.012989998,0.99278003,0.996089995,0.998179972,0.992659986,0.993610024,0.976189971,0.983319998,0.970879972,0.980289996,0.993260026,0.990549982,0.988900006,0.988969982,0.98943001,0.990819991,0.989950001,0.987070024,0.989939988,0.993749976,0.994589984,0.996529996,1.002699971,0.984040022,0.978990018,0.983399987,0.990440011,,
Jamaica,JAM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,1.031319976,1.028360009,1.069380045,1.071619987,1.051900029,,1.052790046,1.070260048,1.066100001,,1.054069996,1.050469995,1.047960043,1.061859965,1.021370053,1.033349991,1.047359943,,1.034469962,,1.008949995,,,,,,1.007419944,1.009039998,1.005010009,1.012639999,1.016720057,1.020670056,1.023270011,,1.032130003,,,,,,,,,,,,,,,
Jordan,JOR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.780529976,0.807259977,0.825280011,0.842000008,0.858699977,0.87300998,0.891889989,0.907980025,0.937290013,0.96717,0.981169999,1.00011003,1.017320037,1.027449965,1.051149964,1.037230015,1.037449956,1.054780006,1.026990056,1.015730023,1.015840054,1.038300037,1.040390015,1.03757,,1.025930047,,,1.026829958,1.026550055,,1.021589994,1.022199988,1.018280029,1.019050002,1.028800011,1.026180029,1.016929984,,1.007380009,1.00462997,0.996089995,0.998369992,1.008790016,,,1.001449943,1.002239943,1.000130057,1.005429983,1.002189994,
Japan,JPN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,1.008530021,1.013110042,1.01304996,1.012310028,1.011950016,1.011190057,1.009690046,1.00909996,1.008640051,1.009089947,1.01027,1.011000037,1.011739969,1.011800051,1.00959003,1.010480046,1.01075995,1.01196003,1.013339996,1.015020013,1.011029959,1.011590004,1.014539957,1.011100054,1.010740042,,,1.011080027,1.010849953,,,,,,,,,,,,,,1.005599976,1.005380034,1.004559994,1.005270004,1.004529953,1.003450036,1.003409982,,,
Kazakhstan,KAZ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.054929972,,,,1.079360008,1.044280052,1.005920053,1.034459949,,,,,,0.996510029,,,,1.005020022,1.006049991,1.007560015,1.012699962,1.015259981,1.020920038,1.01620996,1.012480021,1.012189984,1.01346004,0.999840021,,
Kenya,KEN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.671800017,0.693899989,0.712670028,0.73457998,0.783280015,0.812479973,,,,,0.876540005,0.889050007,0.893859982,0.893429995,0.904709995,0.899940014,0.907159984,0.909250021,0.918550014,,,,,,,,,,,0.962199986,0.970409989,0.962180018,0.944649994,0.964600027,0.933830023,0.951699972,0.954370022,0.946319997,0.954289973,0.950529993,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,0.979070008,,,,,0.988929987,,,0.996270001,1.012359977,,1.029229999,,,,,,,1.012199998,1.014320016,0.995440006,0.997129977,1.002920032,1.002650023,0.995829999,0.995980024,0.996860027,,1.030500054,0.994780004,0.999050021,0.994459987,1.000519991,1.000499964,1.004979968,0.994889975,0.995329976,0.996949971,0.993589997,0.998260021,1.000779986,
Cambodia,KHM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.668720007,,,,,,,,,,,,,,,,,,,,,,,,,,,0.789420009,0.810949981,0.818300009,0.835860014,0.848770022,0.860019982,0.87628001,,0.899569988,0.903710008,0.914839983,,,,,,,,,,,,1.000290036,1.037672639,
Kiribati,KIR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.935570002,0.969290018,0.929650009,,,,0.938189983,0.949559987,0.969120026,0.948719978,0.979910016,0.988510013,0.990019977,0.985130012,0.99861002,1.005630016,0.99691999,1.00703001,1.012050033,1.017060041,1.022369981,1.022989988,,,1.056529999,1.058140039,,1.028669953,1.072209954,1.064499974,1.090119958,1.07585001,1.072720051,1.098839998,1.069090009,1.070269942,1.089390039,1.071849942,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,0.977270007,0.899559975,0.816760004,1.015069962,1.017529964,1.012709975,,,0.997690022,1.01504004,,,,,,,1.091969967,1.136630058,1.111559987,1.108809948,1.096150041,1.037109971,,0.979369998,1.000210047,1.005810022,0.961899996,0.988889992,0.986859977,1.052829981,0.979680002,0.992730021,0.997089982,,,,,0.965529978,
"Korea, Rep.",KOR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.877659976,0.880879998,0.881309986,0.882189989,0.883849978,0.88586998,0.890120029,0.898119986,0.911239982,0.934109986,0.949150026,0.954249978,0.957340002,0.966920018,0.975149989,0.980650008,0.993350029,0.977859974,0.980430007,0.983640015,0.987950027,0.991810024,0.997669995,0.997359991,1.012130022,1.015210032,1.010290027,1.011489987,1.009899974,1.009610057,1.010210037,1.009860039,1.009649992,1.009230018,1.007259965,1.002050042,0.999469995,0.999069989,0.998329997,0.997699976,0.996860027,0.997269988,0.997399986,0.996720016,0.995540023,0.994819999,0.995310009,0.995530009,0.996420026,0.996420026,,
Kuwait,KWT,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.792209983,0.841620028,0.839489996,0.842029989,0.843990028,0.860300004,0.863170028,0.863240004,0.878560007,0.895039976,0.898389995,0.920019984,0.932449996,0.936699986,0.935739994,0.933470011,0.921739995,0.925090015,0.932479978,0.949000001,,0.993820012,1.006360054,1.018229961,1.04271996,1.021639943,1.01552999,1.012429953,1.002719998,1.018159986,1.037220001,,1.062880039,1.072160006,1.068899989,1.039780021,1.012400031,1.021329999,1.009050012,1.001170039,0.987240016,1.037220001,1.033120036,1.037310004,1.048840046,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.956229985,0.959429979,0.95529002,0.960919976,0.968789995,0.978510022,0.979900002,0.978280008,0.979510009,0.995060027,0.997510016,1.000040054,0.998179972,0.997290015,0.996309996,0.985549986,1.000939965,1.003340006,1.008270025,1.010020018,1.015100002,1.014549971,1.013249993,1.01117003,1.008640051,1.007310033,1.003209949,1.005290031,1.00462997,1.007329941,1.009420037,1.007449985,1.007150054,1.017050028,1.016440034,1.015689969,1.017560005,1.026909947,1.027420044,1.02895999,1.021710038,1.020409942,1.018419981,1.015480042,1.015969992,1.016479969,1.01425004,1.012549996,1.014670014,1.017160058,1.017179966,,
Lao PDR,LAO,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.578629971,0.647689998,0.68226999,,,,0.700129986,0.807280004,0.770810008,0.808179975,0.813799977,,,,,0.81418997,,0.789219975,,0.771629989,,0.771309972,0.762610018,0.76286,0.777390003,0.780730009,0.786279976,0.796310008,0.808489978,0.809180021,0.813799977,0.816420019,0.821150005,0.828230023,0.830500007,0.839119971,0.846859992,0.85799998,0.86996001,0.881879985,0.894001067,0.904760003,0.914771438,0.927744091,0.937261164,0.938601553,0.944714487,0.948159754,0.951043487,0.956714571,0.963009,
Lebanon,LBN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.809029996,,,,,,,,,,,0.969210029,,,0.93520999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.393290013,0.404379994,0.423759997,,,0.45054999,0.437849998,,0.507229984,0.517009974,0.499779999,,,,,,,,,,,,,,,,,,,0.72852999,0.73627001,,,,,,,,,,,0.883589983,,,0.876460016,0.863579988,,,,,0.988730013,,
Libya,LBY,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.534210026,0.595089972,0.663020015,0.722769976,0.757210016,0.781729996,0.810880005,0.832669973,0.844449997,0.850589991,0.853089988,,0.867420018,,,0.913909972,,,,,,,,,,,,,,,,1.034129977,1.018079996,,1.083969951,1.059149981,,,,,,,,,,,,,,,,
St. Lucia,LCA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,1.160519958,1.033499956,,,,1.03362,,,,1.102869987,1.057209969,1.043709993,1.042729974,1.079640031,1.072960019,1.055080056,,,1.032119989,1.029539943,1.04361999,1.067819953,,,,1.009119987,,1.034459949,1.064210057,1.042430043,1.061050057,1.033810019,0.952979982,1.029199958,1.005509973,1.012490034,,,,,,,,0.977559984,0.98506999,0.996299982,1.006410003,0.998480022,1.005929947,,
Latin America & Caribbean,LCN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.963209987,0.965870023,0.961960018,0.967429996,0.974590003,0.983039975,0.984759986,0.982959986,0.984430015,0.99812001,1.000429988,1.003170013,1.001119971,1.000880003,0.999189973,0.989740014,1.003389955,1.005740047,1.01038003,1.012169957,1.016759992,1.015699983,1.014420033,1.012850046,1.010589957,1.009389997,1.005749941,1.007459998,1.006950021,1.009240031,1.010840058,1.008939981,1.008550048,1.017400026,1.016450047,1.015750051,1.017480016,1.025349975,1.025959969,1.027359962,1.02125001,1.020110011,1.018630028,1.015820026,1.015900016,1.016119957,1.014080048,1.012570024,1.014490008,1.016659975,1.016610026,,
Least developed countries: UN classification,LDC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.583019972,0.582210004,0.599340022,0.598039985,0.597180009,0.604269981,0.611930013,0.627099991,0.635969996,0.639320016,0.651250005,0.667800009,0.689740002,0.677659988,0.699299991,0.69303,0.70381999,0.711019993,0.72608,0.734260023,0.742810011,0.755100012,0.762090027,0.768530011,0.77414,0.777670026,0.782410026,0.792779982,0.801320016,0.819850028,0.831219971,0.837960005,0.844619989,0.851419985,0.843630016,0.865310013,0.874639988,0.881120026,0.891070008,0.896539986,0.908349991,0.910430014,0.91632998,0.920650005,0.926180005,0.938210011,0.938839972,0.942330003,0.941479981,0.943490028,0.947740018,,
Low income,LIC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.64380002,0.642799973,0.648909986,0.652199984,0.657949984,0.657739997,0.657890022,0.665660024,0.671429992,0.672110021,0.681450009,0.689239979,0.715870023,0.718249977,0.723699987,0.717100024,0.723420024,0.737330019,0.728079975,0.732649982,0.734189987,0.741720021,0.741569996,0.742699981,0.738359988,0.734160006,0.727240026,0.73281002,0.73299998,0.749409974,0.758819997,0.764050007,0.772040009,0.783270001,0.77888,0.805610001,0.818009973,0.824840009,0.837180018,0.848739982,0.857580006,0.865029991,0.872179985,0.878019989,0.880699992,0.891229987,0.893019974,0.894320011,0.892610013,0.894339979,0.897710025,,
Liechtenstein,LIE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.924030006,0.926190019,0.889199972,0.935419977,0.924090028,0.906329989,0.921230018,0.88459003,0.892910004,0.912580013,,0.871039987,0.850310028,0.84750998,0.871800005,0.898109972,0.91298002,0.89665997,,
Sri Lanka,LKA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,0.979610026,,,,,1.009520054,1.016700029,1.015310049,1.01797998,1.017779946,1.021980047,1.021880031,1.02125001,1.021070004,1.021209955,1.026610017,1.026720047,1.029309988,1.036720037,1.028650045,,,,,,,,,,,,,,,0.997380018,0.995890021,1.018329978,1.017470002,,,1.011459947,1.024719954,1.024160028,,,,
Lower middle income,LMC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.671019971,0.672730029,0.677439988,0.680140018,0.680360019,0.688440025,0.696129978,0.701810002,0.704810023,0.712719977,0.716340005,0.723060012,0.725470006,0.733910024,0.731630027,0.742990017,0.754920006,0.762399971,0.769209981,0.773970008,0.779349983,0.792349994,0.801280022,0.812059999,0.822369993,0.826960027,0.83247,0.845499992,0.854569972,0.865450025,0.870519996,0.877590001,0.88586998,0.924480021,0.924600005,0.929660022,0.936119974,0.94382,0.956570029,0.967840016,0.972379982,0.976279974,0.982079983,1.008599997,1.010579944,1.012590051,1.022760034,1.020959973,0.996980011,0.999329984,0.994870007,,
Low & middle income,LMY,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.745589972,0.745490015,0.746230006,0.746190012,0.747460008,0.77530998,0.789219975,0.793359995,0.796169996,0.800249994,0.799369991,0.797119975,0.795130014,0.797420025,0.79756999,0.799290001,0.816879988,0.824930012,0.829729974,0.834389985,0.83930999,0.847729981,0.854979992,0.861129999,0.869889975,0.875389993,0.88023001,0.887969971,0.89507997,0.90309,0.906599998,0.910510004,0.913980007,0.934360027,0.935750008,0.941410005,0.946179986,0.951300025,0.95946002,0.967490017,0.966799974,0.969709992,0.973879993,0.990360022,0.99259001,0.993560016,0.999930024,0.998260021,0.984979987,0.986190021,0.983560026,,
Lesotho,LSO,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,1.449290037,,1.444180012,1.419049978,,1.405689955,1.402169943,1.421910048,1.437489986,1.433259964,1.410869956,1.374529958,1.330240011,1.312350035,1.281599998,1.266260028,1.253620028,1.251559973,1.240380049,1.225190043,1.228420019,1.221070051,1.202739954,1.18877995,1.173460007,,1.147050023,1.129819989,1.129119992,1.105929971,1.060700059,1.040789962,1.039499998,1.039540052,1.031649947,1.03302002,1.032379985,1.038220048,1.043580055,1.059479952,1.049170017,1.044819951,1.050250053,1.049970031,1.050639987,1.045600057,1.043439984,1.045050025,1.041790009,1.044137716,,,
Late-demographic dividend,LTE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,0.856679976,0.875710011,0.87786001,0.878660023,0.879230022,0.877110004,0.867150009,0.861450016,0.86255002,0.867009997,0.862789989,0.886910021,0.897520006,0.903840005,0.911719978,0.919730008,0.925740004,0.934809983,0.937979996,0.949410021,0.956960022,0.962180018,0.964900017,0.970749974,0.974529982,0.978259981,0.980319977,0.980870008,0.983650029,0.98943001,0.992560029,0.995720029,0.999180019,1.001950026,1.006860018,0.995270014,0.997020006,1.000990033,1.00612998,1.010020018,1.007799983,1.008219957,1.008329988,1.00996995,1.010599971,1.008859992,,
Lithuania,LTU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963919997,,1.017889977,1.011729956,1.005869985,0.998109996,0.997439981,0.992659986,0.990939975,0.982990026,0.978839993,0.991180003,0.993330002,0.993830025,0.995809972,0.997569978,0.996159971,0.984200001,0.977479994,0.971800029,0.966830015,0.969309986,0.970130026,0.968819976,0.971390009,0.975830019,0.976960003,0.983650029,,
